Transaction ID,Customer ID,Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,Category_encoded,Item_encoded,Day,Week,Month,Year,Day of Month,Profit,First_Purchase_Date,Customer_Type
TXN_4947386,CUST_13,Food,Item_18_FOOD,30.5,10,305.0,Cash,Online,2024-11-12,0,4,52,Tuesday,46,November,2024,12,305.0,2022-01-04,Returning
TXN_4276451,CUST_17,Beverages,Item_22_BEV,36.5,1,36.5,Credit Card,Online,2024-05-27,0,3,32,Monday,22,May,2024,27,36.5,2022-01-01,Returning
TXN_3380295,CUST_08,Beverages,Item_6_BEV,12.5,5,62.5,Cash,Online,2023-02-08,0,3,88,Wednesday,6,February,2023,8,62.5,2022-01-03,Returning
TXN_1390866,CUST_09,Patisserie,Item_6_PAT,12.5,2,25.0,Digital Wallet,In-Store,2024-03-30,1,0,25,Saturday,13,March,2024,30,24.0,2022-01-03,Returning
TXN_8616546,CUST_09,Beverages,Item_21_BEV,35.0,8,280.0,Credit Card,Online,2023-04-01,1,3,99,Saturday,13,April,2023,1,279.0,2022-01-03,Returning
TXN_1804192,CUST_20,Furniture,Item_8_FUR,15.5,9,139.5,Cash,Online,2024-06-07,1,5,100,Friday,23,June,2024,7,138.5,2022-01-03,Returning
TXN_5046818,CUST_02,Butchers,Item_22_BUT,36.5,6,219.0,Digital Wallet,In-Store,2024-07-03,0,2,9,Wednesday,27,July,2024,3,219.0,2022-01-17,Returning
TXN_4626993,CUST_24,Butchers,Item_13_BUT,23.0,7,161.0,Credit Card,Online,2023-08-23,0,2,101,Wednesday,34,August,2023,23,161.0,2022-01-01,Returning
TXN_5256349,CUST_25,Beverages,Item_2_BEV,6.5,4,26.0,Digital Wallet,Online,2022-09-27,0,3,14,Tuesday,39,September,2022,27,26.0,2022-01-03,Returning
TXN_3822751,CUST_21,Butchers,Item_20_BUT,23.0,9,207.0,Digital Wallet,In-Store,2024-03-04,0,2,21,Monday,10,March,2024,4,207.0,2022-01-05,Returning
TXN_1882210,CUST_13,Food,Item_14_FOOD,24.5,4,98.0,Digital Wallet,In-Store,2022-03-02,1,4,22,Wednesday,9,March,2022,2,97.0,2022-01-04,Returning
TXN_9209383,CUST_12,Electric Household Essentials,Item_7_EHE,14.0,9,126.0,Credit Card,In-Store,2024-09-16,0,6,102,Monday,38,September,2024,16,126.0,2022-01-01,Returning
TXN_2196324,CUST_11,Butchers,Item_21_BUT,35.0,9,315.0,Cash,In-Store,2024-02-08,1,2,71,Thursday,6,February,2024,8,314.0,2022-01-01,Returning
TXN_7020797,CUST_22,Food,Item_9_FOOD,17.0,5,85.0,Digital Wallet,In-Store,2024-04-20,0,4,77,Saturday,16,April,2024,20,85.0,2022-01-01,Returning
TXN_7594834,CUST_22,Furniture,Item_25_FUR,41.0,1,41.0,Credit Card,In-Store,2024-03-16,0,5,7,Saturday,11,March,2024,16,41.0,2022-01-01,Returning
TXN_3229559,CUST_02,Beverages,Item_7_BEV,14.0,9,126.0,Digital Wallet,Online,2022-12-02,1,3,17,Friday,48,December,2022,2,125.0,2022-01-17,Returning
TXN_1336269,CUST_19,Beverages,Item_7_BEV,14.0,6,84.0,Digital Wallet,Online,2024-12-25,1,3,17,Wednesday,52,December,2024,25,83.0,2022-01-01,Returning
TXN_2479337,CUST_10,Patisserie,Item_25_PAT,41.0,7,287.0,Credit Card,In-Store,2023-08-05,1,0,60,Saturday,31,August,2023,5,286.0,2022-01-02,Returning
TXN_8784273,CUST_25,Computers And Electric Accessories,Item_14_CEA,24.5,4,98.0,Cash,In-Store,2022-05-02,1,7,103,Monday,18,May,2022,2,97.0,2022-01-03,Returning
TXN_7771182,CUST_10,Electric Household Essentials,Item_19_EHE,32.0,6,192.0,Credit Card,In-Store,2022-01-20,1,6,104,Thursday,3,January,2022,20,191.0,2022-01-02,Returning
TXN_1132339,CUST_01,Beverages,Item_11_BEV,20.0,4,80.0,Credit Card,Online,2023-07-12,1,3,30,Wednesday,28,July,2023,12,79.0,2022-01-01,Returning
TXN_8283332,CUST_16,Beverages,Item_23_BEV,38.0,6,228.0,Cash,Online,2023-11-13,0,3,83,Monday,46,November,2023,13,228.0,2022-01-01,Returning
TXN_9496190,CUST_18,Computers And Electric Accessories,Item_18_CEA,30.5,3,91.5,Cash,Online,2024-02-24,1,7,105,Saturday,8,February,2024,24,90.5,2022-01-02,Returning
TXN_5205620,CUST_17,Patisserie,Item_11_PAT,20.0,7,140.0,Cash,In-Store,2023-06-26,1,0,39,Monday,26,June,2023,26,139.0,2022-01-01,Returning
TXN_4448047,CUST_03,Milk Products,Item_8_MILK,15.5,6,93.0,Credit Card,Online,2022-06-15,0,1,64,Wednesday,24,June,2022,15,93.0,2022-01-08,Returning
TXN_2163190,CUST_20,Patisserie,Item_16_PAT,27.5,2,55.0,Digital Wallet,Online,2022-05-30,1,0,72,Monday,22,May,2022,30,54.0,2022-01-03,Returning
TXN_3338914,CUST_16,Food,Item_20_FOOD,33.5,10,335.0,Digital Wallet,Online,2024-05-29,0,4,58,Wednesday,22,May,2024,29,335.0,2022-01-01,Returning
TXN_8959624,CUST_09,Milk Products,Item_1_MILK,5.0,7,35.0,Digital Wallet,Online,2024-12-18,0,1,89,Wednesday,51,December,2024,18,35.0,2022-01-03,Returning
TXN_1821423,CUST_22,Furniture,Item_25_FUR,41.0,2,82.0,Credit Card,Online,2022-01-13,1,5,7,Thursday,2,January,2022,13,81.0,2022-01-01,Returning
TXN_1175914,CUST_13,Butchers,Item_20_BUT,23.0,5,115.0,Cash,In-Store,2023-05-19,0,2,21,Friday,20,May,2023,19,115.0,2022-01-04,Returning
TXN_9760482,CUST_07,Computers And Electric Accessories,Item_11_CEA,20.0,9,180.0,Digital Wallet,In-Store,2023-01-06,1,7,106,Friday,1,January,2023,6,179.0,2022-01-04,Returning
TXN_8460432,CUST_15,Furniture,Item_5_FUR,11.0,8,88.0,Digital Wallet,Online,2022-02-05,1,5,76,Saturday,5,February,2022,5,87.0,2022-01-01,Returning
TXN_9610555,CUST_15,Beverages,Item_2_BEV,6.5,5,32.5,Cash,In-Store,2022-11-15,0,3,14,Tuesday,46,November,2022,15,32.5,2022-01-01,Returning
TXN_8136588,CUST_07,Milk Products,Item_16_MILK,27.5,7,192.5,Digital Wallet,In-Store,2022-10-24,0,1,11,Monday,43,October,2022,24,192.5,2022-01-04,Returning
TXN_6630594,CUST_07,Milk Products,Item_3_MILK,8.0,5,40.0,Cash,In-Store,2023-12-03,1,1,94,Sunday,48,December,2023,3,39.0,2022-01-04,Returning
TXN_4844684,CUST_20,Butchers,Item_20_BUT,33.5,5,167.5,Digital Wallet,Online,2022-07-23,0,2,21,Saturday,29,July,2022,23,167.5,2022-01-03,Returning
TXN_9882772,CUST_09,Furniture,Item_17_FUR,29.0,9,261.0,Cash,Online,2023-08-07,1,5,107,Monday,32,August,2023,7,260.0,2022-01-03,Returning
TXN_2611065,CUST_04,Milk Products,Item_15_MILK,26.0,8,208.0,Cash,In-Store,2023-02-05,1,1,108,Sunday,5,February,2023,5,207.0,2022-01-02,Returning
TXN_9896056,CUST_10,Electric Household Essentials,Item_20_EHE,33.5,3,100.5,Digital Wallet,Online,2022-12-29,1,6,109,Thursday,52,December,2022,29,99.5,2022-01-02,Returning
TXN_2749184,CUST_24,Food,Item_20_FOOD,33.5,5,167.5,Credit Card,Online,2023-04-18,1,4,58,Tuesday,16,April,2023,18,166.5,2022-01-01,Returning
TXN_3135312,CUST_11,Electric Household Essentials,Item_16_EHE,27.5,10,275.0,Cash,Online,2022-09-27,1,6,110,Tuesday,39,September,2022,27,274.0,2022-01-01,Returning
TXN_4879766,CUST_13,Computers And Electric Accessories,Item_20_CEA,33.5,4,134.0,Digital Wallet,Online,2023-06-03,0,7,57,Saturday,22,June,2023,3,134.0,2022-01-04,Returning
TXN_5822350,CUST_16,Electric Household Essentials,Item_23_EHE,38.0,1,38.0,Cash,In-Store,2022-03-21,1,6,111,Monday,12,March,2022,21,37.0,2022-01-01,Returning
TXN_2755139,CUST_21,Milk Products,Item_4_MILK,9.5,1,9.5,Digital Wallet,Online,2023-12-19,0,1,68,Tuesday,51,December,2023,19,9.5,2022-01-05,Returning
TXN_1484334,CUST_01,Butchers,Item_7_BUT,14.0,3,42.0,Cash,Online,2023-03-19,1,2,112,Sunday,11,March,2023,19,41.0,2022-01-01,Returning
TXN_3557526,CUST_21,Computers And Electric Accessories,Item_16_CEA,27.5,9,247.5,Digital Wallet,In-Store,2023-12-25,1,7,38,Monday,52,December,2023,25,246.5,2022-01-05,Returning
TXN_8960682,CUST_25,Electric Household Essentials,Item_1_EHE,5.0,2,10.0,Cash,Online,2023-06-10,0,6,113,Saturday,23,June,2023,10,10.0,2022-01-03,Returning
TXN_8973416,CUST_13,Butchers,Item_13_BUT,23.0,6,138.0,Cash,In-Store,2022-09-10,1,2,101,Saturday,36,September,2022,10,137.0,2022-01-04,Returning
TXN_5487046,CUST_22,Computers And Electric Accessories,Item_19_CEA,32.0,9,288.0,Cash,Online,2022-06-06,0,7,78,Monday,23,June,2022,6,288.0,2022-01-01,Returning
TXN_5945222,CUST_04,Butchers,Item_20_BUT,33.5,5,167.5,Digital Wallet,In-Store,2024-08-11,0,2,21,Sunday,32,August,2024,11,167.5,2022-01-02,Returning
TXN_1334483,CUST_17,Computers And Electric Accessories,Item_11_CEA,20.0,3,60.0,Cash,Online,2023-07-17,0,7,106,Monday,29,July,2023,17,60.0,2022-01-01,Returning
TXN_8777313,CUST_20,Food,Item_25_FOOD,41.0,3,123.0,Digital Wallet,In-Store,2023-04-20,0,4,114,Thursday,16,April,2023,20,123.0,2022-01-03,Returning
TXN_2690179,CUST_12,Electric Household Essentials,Item_12_EHE,21.5,2,43.0,Digital Wallet,In-Store,2023-09-09,1,6,115,Saturday,36,September,2023,9,42.0,2022-01-01,Returning
TXN_2795990,CUST_03,Electric Household Essentials,Item_22_EHE,36.5,2,73.0,Digital Wallet,In-Store,2024-07-15,0,6,116,Monday,29,July,2024,15,73.0,2022-01-08,Returning
TXN_1402493,CUST_24,Furniture,Item_24_FUR,39.5,5,197.5,Credit Card,In-Store,2024-11-27,1,5,63,Wednesday,48,November,2024,27,196.5,2022-01-01,Returning
TXN_2438514,CUST_15,Patisserie,Item_13_PAT,23.0,3,69.0,Digital Wallet,Online,2024-02-13,1,0,117,Tuesday,7,February,2024,13,68.0,2022-01-01,Returning
TXN_6229786,CUST_04,Food,Item_18_FOOD,30.5,2,61.0,Cash,In-Store,2022-01-20,0,4,52,Thursday,3,January,2022,20,61.0,2022-01-02,Returning
TXN_6490151,CUST_08,Computers And Electric Accessories,Item_21_CEA,35.0,4,140.0,Digital Wallet,In-Store,2024-10-17,0,7,79,Thursday,42,October,2024,17,140.0,2022-01-03,Returning
TXN_9331694,CUST_13,Computers And Electric Accessories,Item_2_CEA,6.5,8,52.0,Credit Card,Online,2023-12-09,0,7,91,Saturday,49,December,2023,9,52.0,2022-01-04,Returning
TXN_8547389,CUST_11,Electric Household Essentials,Item_17_EHE,29.0,4,116.0,Cash,Online,2022-05-26,0,6,118,Thursday,21,May,2022,26,116.0,2022-01-01,Returning
TXN_7324151,CUST_16,Computers And Electric Accessories,Item_21_CEA,35.0,2,70.0,Credit Card,In-Store,2024-08-30,0,7,79,Friday,35,August,2024,30,70.0,2022-01-01,Returning
TXN_1588276,CUST_20,Butchers,Item_8_BUT,15.5,3,46.5,Digital Wallet,In-Store,2022-10-08,1,2,74,Saturday,40,October,2022,8,45.5,2022-01-03,Returning
TXN_6590263,CUST_14,Patisserie,Item_1_PAT,5.0,7,35.0,Digital Wallet,Online,2024-12-11,0,0,53,Wednesday,50,December,2024,11,35.0,2022-01-07,Returning
TXN_2251132,CUST_20,Food,Item_6_FOOD,12.5,4,50.0,Cash,Online,2024-07-15,0,4,4,Monday,29,July,2024,15,50.0,2022-01-03,Returning
TXN_1048755,CUST_05,Butchers,Item_25_BUT,41.0,3,123.0,Credit Card,Online,2024-10-06,1,2,119,Sunday,40,October,2024,6,122.0,2022-01-03,Returning
TXN_2530704,CUST_25,Butchers,Item_23_BUT,38.0,2,76.0,Digital Wallet,In-Store,2024-01-04,0,2,31,Thursday,1,January,2024,4,76.0,2022-01-03,Returning
TXN_7804271,CUST_22,Patisserie,Item_12_PAT,23.0,8,184.0,Cash,Online,2023-02-10,1,0,5,Friday,6,February,2023,10,183.0,2022-01-01,Returning
TXN_6926974,CUST_22,Computers And Electric Accessories,Item_4_CEA,9.5,5,47.5,Credit Card,Online,2024-10-16,1,7,120,Wednesday,42,October,2024,16,46.5,2022-01-01,Returning
TXN_1722933,CUST_20,Computers And Electric Accessories,Item_21_CEA,35.0,7,245.0,Cash,Online,2023-08-12,0,7,79,Saturday,32,August,2023,12,245.0,2022-01-03,Returning
TXN_5846723,CUST_05,Patisserie,Item_10_PAT,18.5,3,55.5,Cash,In-Store,2024-01-28,0,0,0,Sunday,4,January,2024,28,55.5,2022-01-03,Returning
TXN_8759839,CUST_10,Milk Products,Item_2_MILK,6.5,1,6.5,Digital Wallet,Online,2024-06-03,0,1,121,Monday,23,June,2024,3,6.5,2022-01-02,Returning
TXN_1747548,CUST_04,Beverages,Item_25_BEV,41.0,2,82.0,Digital Wallet,Online,2024-11-06,1,3,27,Wednesday,45,November,2024,6,81.0,2022-01-02,Returning
TXN_2202698,CUST_16,Milk Products,Item_8_MILK,15.5,6,93.0,Digital Wallet,In-Store,2022-08-18,0,1,64,Thursday,33,August,2022,18,93.0,2022-01-01,Returning
TXN_7296074,CUST_23,Computers And Electric Accessories,Item_18_CEA,30.5,5,152.5,Credit Card,Online,2022-10-09,1,7,105,Sunday,40,October,2022,9,151.5,2022-01-02,Returning
TXN_8786633,CUST_16,Patisserie,Item_24_PAT,39.5,3,118.5,Credit Card,Online,2022-09-14,1,0,13,Wednesday,37,September,2022,14,117.5,2022-01-01,Returning
TXN_4174281,CUST_19,Butchers,Item_1_BUT,5.0,7,35.0,Digital Wallet,In-Store,2023-04-18,1,2,122,Tuesday,16,April,2023,18,34.0,2022-01-01,Returning
TXN_3866783,CUST_12,Food,Item_25_FOOD,41.0,3,123.0,Credit Card,In-Store,2022-03-27,0,4,114,Sunday,12,March,2022,27,123.0,2022-01-01,Returning
TXN_9048177,CUST_08,Patisserie,Item_6_PAT,12.5,2,25.0,Digital Wallet,In-Store,2023-11-03,0,0,25,Friday,44,November,2023,3,25.0,2022-01-03,Returning
TXN_8842339,CUST_22,Beverages,Item_12_BEV,21.5,8,172.0,Digital Wallet,In-Store,2023-05-14,0,3,123,Sunday,19,May,2023,14,172.0,2022-01-01,Returning
TXN_6288602,CUST_12,Butchers,Item_21_BUT,35.0,8,280.0,Credit Card,In-Store,2023-11-28,1,2,71,Tuesday,48,November,2023,28,279.0,2022-01-01,Returning
TXN_3805794,CUST_05,Butchers,Item_23_BUT,38.0,5,190.0,Credit Card,Online,2024-08-29,1,2,31,Thursday,35,August,2024,29,189.0,2022-01-03,Returning
TXN_5488509,CUST_21,Butchers,Item_16_BUT,27.5,7,192.5,Digital Wallet,Online,2022-02-12,0,2,40,Saturday,6,February,2022,12,192.5,2022-01-05,Returning
TXN_1811555,CUST_15,Food,Item_14_FOOD,30.5,7,213.5,Cash,Online,2023-07-31,1,4,22,Monday,31,July,2023,31,212.5,2022-01-01,Returning
TXN_4878744,CUST_02,Electric Household Essentials,Item_10_EHE,18.5,4,74.0,Digital Wallet,Online,2022-06-26,1,6,33,Sunday,25,June,2022,26,73.0,2022-01-17,Returning
TXN_9246169,CUST_14,Electric Household Essentials,Item_8_EHE,38.0,6,228.0,Cash,Online,2023-08-16,0,6,81,Wednesday,33,August,2023,16,228.0,2022-01-07,Returning
TXN_3303186,CUST_06,Food,Item_5_FOOD,11.0,6,66.0,Credit Card,In-Store,2022-06-10,1,4,124,Friday,23,June,2022,10,65.0,2022-01-01,Returning
TXN_8503614,CUST_12,Electric Household Essentials,Item_21_EHE,35.0,3,105.0,Credit Card,Online,2022-12-14,1,6,26,Wednesday,50,December,2022,14,104.0,2022-01-01,Returning
TXN_7214951,CUST_04,Beverages,Item_25_BEV,41.0,5,205.0,Cash,In-Store,2023-10-12,1,3,27,Thursday,41,October,2023,12,204.0,2022-01-02,Returning
TXN_7423171,CUST_21,Food,Item_12_FOOD,21.5,7,150.5,Digital Wallet,In-Store,2024-09-13,0,4,37,Friday,37,September,2024,13,150.5,2022-01-05,Returning
TXN_1583510,CUST_11,Computers And Electric Accessories,Item_5_CEA,11.0,10,110.0,Cash,Online,2024-01-29,1,7,41,Monday,5,January,2024,29,109.0,2022-01-01,Returning
TXN_7443511,CUST_08,Milk Products,Item_1_MILK,5.0,2,10.0,Digital Wallet,Online,2023-05-07,1,1,89,Sunday,18,May,2023,7,9.0,2022-01-03,Returning
TXN_4394615,CUST_20,Milk Products,Item_4_MILK,9.5,2,19.0,Credit Card,In-Store,2024-10-20,0,1,68,Sunday,42,October,2024,20,19.0,2022-01-03,Returning
TXN_3755291,CUST_09,Milk Products,Item_2_MILK,6.5,1,6.5,Cash,Online,2022-11-15,1,1,121,Tuesday,46,November,2022,15,5.5,2022-01-03,Returning
TXN_3557501,CUST_08,Food,Item_3_FOOD,8.0,6,48.0,Credit Card,In-Store,2024-01-10,0,4,36,Wednesday,2,January,2024,10,48.0,2022-01-03,Returning
TXN_9827245,CUST_02,Electric Household Essentials,Item_21_EHE,35.0,5,175.0,Digital Wallet,Online,2022-04-12,0,6,26,Tuesday,15,April,2022,12,175.0,2022-01-17,Returning
TXN_3187729,CUST_18,Electric Household Essentials,Item_25_EHE,41.0,9,369.0,Digital Wallet,In-Store,2024-06-25,1,6,125,Tuesday,26,June,2024,25,368.0,2022-01-02,Returning
TXN_9667841,CUST_11,Patisserie,Item_22_PAT,36.5,7,255.5,Digital Wallet,Online,2024-06-05,1,0,23,Wednesday,23,June,2024,5,254.5,2022-01-01,Returning
TXN_3433195,CUST_24,Electric Household Essentials,Item_8_EHE,23.0,7,161.0,Cash,Online,2023-03-30,1,6,81,Thursday,13,March,2023,30,160.0,2022-01-01,Returning
TXN_4731761,CUST_17,Beverages,Item_6_BEV,12.5,3,37.5,Credit Card,In-Store,2024-08-19,0,3,88,Monday,34,August,2024,19,37.5,2022-01-01,Returning
TXN_6339738,CUST_25,Butchers,Item_12_BUT,21.5,7,150.5,Credit Card,In-Store,2022-04-01,1,2,2,Friday,13,April,2022,1,149.5,2022-01-03,Returning
TXN_8912717,CUST_05,Milk Products,Item_2_MILK,6.5,10,65.0,Credit Card,In-Store,2022-07-28,1,1,121,Thursday,30,July,2022,28,64.0,2022-01-03,Returning
TXN_9840878,CUST_07,Computers And Electric Accessories,Item_9_CEA,17.0,10,170.0,Digital Wallet,In-Store,2023-10-17,1,7,126,Tuesday,42,October,2023,17,169.0,2022-01-04,Returning
TXN_8186195,CUST_20,Beverages,Item_8_BEV,15.5,5,77.5,Digital Wallet,Online,2023-02-19,1,3,35,Sunday,7,February,2023,19,76.5,2022-01-03,Returning
TXN_9410785,CUST_24,Furniture,Item_25_FUR,12.5,6,75.0,Digital Wallet,Online,2024-01-14,0,5,7,Sunday,2,January,2024,14,75.0,2022-01-01,Returning
TXN_1536301,CUST_14,Food,Item_10_FOOD,18.5,7,129.5,Cash,In-Store,2023-06-12,0,4,19,Monday,24,June,2023,12,129.5,2022-01-07,Returning
TXN_6001621,CUST_15,Furniture,Item_8_FUR,15.5,1,15.5,Credit Card,In-Store,2022-10-09,1,5,100,Sunday,40,October,2022,9,14.5,2022-01-01,Returning
TXN_2077907,CUST_16,Furniture,Item_14_FUR,24.5,1,24.5,Digital Wallet,In-Store,2022-06-20,1,5,20,Monday,25,June,2022,20,23.5,2022-01-01,Returning
TXN_6429566,CUST_01,Milk Products,Item_24_MILK,39.5,3,118.5,Cash,Online,2023-03-08,1,1,90,Wednesday,10,March,2023,8,117.5,2022-01-01,Returning
TXN_4476611,CUST_13,Food,Item_14_FOOD,24.5,6,147.0,Credit Card,Online,2023-03-01,1,4,22,Wednesday,9,March,2023,1,146.0,2022-01-04,Returning
TXN_9130896,CUST_03,Food,Item_14_FOOD,20.0,6,120.0,Digital Wallet,In-Store,2022-05-17,1,4,22,Tuesday,20,May,2022,17,119.0,2022-01-08,Returning
TXN_4547031,CUST_18,Patisserie,Item_6_PAT,12.5,3,37.5,Cash,In-Store,2024-03-27,0,0,25,Wednesday,13,March,2024,27,37.5,2022-01-02,Returning
TXN_6923046,CUST_11,Butchers,Item_12_BUT,21.5,1,21.5,Credit Card,Online,2023-08-22,0,2,2,Tuesday,34,August,2023,22,21.5,2022-01-01,Returning
TXN_5461118,CUST_03,Butchers,Item_8_BUT,15.5,3,46.5,Credit Card,In-Store,2024-08-20,1,2,74,Tuesday,34,August,2024,20,45.5,2022-01-08,Returning
TXN_8574406,CUST_16,Furniture,Item_8_FUR,15.5,5,77.5,Credit Card,In-Store,2024-05-23,1,5,100,Thursday,21,May,2024,23,76.5,2022-01-01,Returning
TXN_4459526,CUST_11,Milk Products,Item_3_MILK,8.0,9,72.0,Cash,In-Store,2022-01-03,0,1,94,Monday,1,January,2022,3,72.0,2022-01-01,Returning
TXN_9538956,CUST_10,Computers And Electric Accessories,Item_5_CEA,11.0,5,55.0,Cash,In-Store,2022-02-22,1,7,41,Tuesday,8,February,2022,22,54.0,2022-01-02,Returning
TXN_7160998,CUST_13,Computers And Electric Accessories,Item_1_CEA,5.0,7,35.0,Credit Card,Online,2022-02-08,1,7,127,Tuesday,6,February,2022,8,34.0,2022-01-04,Returning
TXN_6906173,CUST_02,Patisserie,Item_7_PAT,14.0,7,98.0,Cash,Online,2024-11-04,1,0,56,Monday,45,November,2024,4,97.0,2022-01-17,Returning
TXN_3317964,CUST_25,Milk Products,Item_8_MILK,15.5,2,31.0,Digital Wallet,In-Store,2024-07-01,1,1,64,Monday,27,July,2024,1,30.0,2022-01-03,Returning
TXN_4654673,CUST_20,Butchers,Item_23_BUT,38.0,1,38.0,Cash,In-Store,2024-09-14,1,2,31,Saturday,37,September,2024,14,37.0,2022-01-03,Returning
TXN_9684703,CUST_15,Computers And Electric Accessories,Item_6_CEA,12.5,1,12.5,Digital Wallet,In-Store,2024-02-05,0,7,97,Monday,6,February,2024,5,12.5,2022-01-01,Returning
TXN_7571093,CUST_17,Milk Products,Item_16_MILK,23.0,9,207.0,Digital Wallet,In-Store,2022-11-18,1,1,11,Friday,46,November,2022,18,206.0,2022-01-01,Returning
TXN_1130823,CUST_13,Computers And Electric Accessories,Item_9_CEA,17.0,10,170.0,Credit Card,In-Store,2024-11-02,1,7,126,Saturday,44,November,2024,2,169.0,2022-01-04,Returning
TXN_2655759,CUST_23,Furniture,Item_25_FUR,41.0,3,123.0,Cash,In-Store,2024-09-18,1,5,7,Wednesday,38,September,2024,18,122.0,2022-01-02,Returning
TXN_8878269,CUST_05,Computers And Electric Accessories,Item_19_CEA,32.0,4,128.0,Cash,In-Store,2024-12-08,0,7,78,Sunday,49,December,2024,8,128.0,2022-01-03,Returning
TXN_5481124,CUST_03,Furniture,Item_15_FUR,26.0,9,234.0,Cash,In-Store,2022-01-14,0,5,128,Friday,2,January,2022,14,234.0,2022-01-08,Returning
TXN_3191741,CUST_01,Patisserie,Item_15_PAT,26.0,9,234.0,Digital Wallet,In-Store,2024-11-17,0,0,129,Sunday,46,November,2024,17,234.0,2022-01-01,Returning
TXN_3096445,CUST_17,Computers And Electric Accessories,Item_19_CEA,32.0,6,192.0,Digital Wallet,In-Store,2024-06-25,1,7,78,Tuesday,26,June,2024,25,191.0,2022-01-01,Returning
TXN_8404227,CUST_03,Beverages,Item_2_BEV,6.5,9,58.5,Digital Wallet,Online,2023-12-29,1,3,14,Friday,52,December,2023,29,57.5,2022-01-08,Returning
TXN_2374689,CUST_19,Beverages,Item_2_BEV,6.5,1,6.5,Cash,In-Store,2024-05-21,1,3,14,Tuesday,21,May,2024,21,5.5,2022-01-01,Returning
TXN_9469962,CUST_08,Beverages,Item_2_BEV,23.0,6,138.0,Cash,Online,2024-02-26,0,3,14,Monday,9,February,2024,26,138.0,2022-01-03,Returning
TXN_5072173,CUST_23,Computers And Electric Accessories,Item_10_CEA,18.5,7,129.5,Digital Wallet,Online,2024-09-21,1,7,75,Saturday,38,September,2024,21,128.5,2022-01-02,Returning
TXN_4944574,CUST_19,Patisserie,Item_24_PAT,39.5,6,237.0,Digital Wallet,Online,2024-04-11,1,0,13,Thursday,15,April,2024,11,236.0,2022-01-01,Returning
TXN_5293933,CUST_20,Computers And Electric Accessories,Item_5_CEA,11.0,5,55.0,Cash,In-Store,2022-12-06,0,7,41,Tuesday,49,December,2022,6,55.0,2022-01-03,Returning
TXN_7801513,CUST_01,Electric Household Essentials,Item_5_EHE,11.0,6,66.0,Digital Wallet,In-Store,2022-09-21,1,6,130,Wednesday,38,September,2022,21,65.0,2022-01-01,Returning
TXN_8685820,CUST_05,Beverages,Item_1_BEV,5.0,10,50.0,Digital Wallet,Online,2023-03-23,1,3,131,Thursday,12,March,2023,23,49.0,2022-01-03,Returning
TXN_1729525,CUST_08,Beverages,Item_23_BEV,38.0,7,266.0,Digital Wallet,In-Store,2022-11-10,0,3,83,Thursday,45,November,2022,10,266.0,2022-01-03,Returning
TXN_2593560,CUST_07,Butchers,Item_13_BUT,23.0,6,138.0,Cash,In-Store,2023-07-07,1,2,101,Friday,27,July,2023,7,137.0,2022-01-04,Returning
TXN_6961502,CUST_13,Butchers,Item_17_BUT,29.0,1,29.0,Digital Wallet,In-Store,2022-11-09,0,2,132,Wednesday,45,November,2022,9,29.0,2022-01-04,Returning
TXN_8817119,CUST_22,Butchers,Item_20_BUT,33.5,5,167.5,Credit Card,Online,2024-04-27,1,2,21,Saturday,17,April,2024,27,166.5,2022-01-01,Returning
TXN_4160315,CUST_05,Milk Products,Item_19_MILK,32.0,9,288.0,Digital Wallet,Online,2022-08-20,1,1,42,Saturday,33,August,2022,20,287.0,2022-01-03,Returning
TXN_5438923,CUST_03,Milk Products,Item_24_MILK,39.5,4,158.0,Credit Card,Online,2023-07-21,0,1,90,Friday,29,July,2023,21,158.0,2022-01-08,Returning
TXN_8838958,CUST_01,Computers And Electric Accessories,Item_19_CEA,15.5,4,62.0,Cash,In-Store,2024-11-08,1,7,78,Friday,45,November,2024,8,61.0,2022-01-01,Returning
TXN_5911306,CUST_21,Milk Products,Item_16_MILK,23.0,8,184.0,Digital Wallet,Online,2022-10-10,1,1,11,Monday,41,October,2022,10,183.0,2022-01-05,Returning
TXN_8714034,CUST_09,Electric Household Essentials,Item_6_EHE,12.5,4,50.0,Digital Wallet,In-Store,2023-01-07,1,6,70,Saturday,1,January,2023,7,49.0,2022-01-03,Returning
TXN_5960646,CUST_21,Beverages,Item_3_BEV,8.0,8,64.0,Digital Wallet,Online,2024-03-18,1,3,133,Monday,12,March,2024,18,63.0,2022-01-05,Returning
TXN_1839621,CUST_01,Butchers,Item_8_BUT,15.5,1,15.5,Digital Wallet,Online,2024-04-07,1,2,74,Sunday,14,April,2024,7,14.5,2022-01-01,Returning
TXN_5944361,CUST_01,Milk Products,Item_19_MILK,32.0,4,128.0,Credit Card,In-Store,2022-10-10,0,1,42,Monday,41,October,2022,10,128.0,2022-01-01,Returning
TXN_7159417,CUST_11,Food,Item_13_FOOD,23.0,5,115.0,Cash,In-Store,2024-03-14,0,4,134,Thursday,11,March,2024,14,115.0,2022-01-01,Returning
